Year,Month,Day,Hour,Rainfall,WaterLevel,FWaterLevel
2021,5,31,19,0.0,-1.51,-0.77
2021,5,31,20,0.0,-1.34,-1.08
2021,5,31,21,0.0,-1.12,-1.42
2021,5,31,22,0.0,-0.98,-1.5
2021,5,31,23,0.0,-0.82,-1.51
2021,6,1,24,0.0,-0.71,-1.51
2021,6,1,1,0.0,-0.77,-1.38
2021,6,1,2,0.0,-1.08,-1.08
2021,6,1,3,0.0,-1.42,-0.88
2021,6,1,4,0.0,-1.5,-0.75
2021,6,1,5,0.0,-1.51,-0.67
2021,6,1,6,0.0,-1.51,-0.68
2021,6,1,7,0.0,-1.38,-0.91
2021,6,1,8,0.0,-1.08,-1.19
2021,6,1,9,0.0,-0.88,-1.45
2021,6,1,10,0.0,-0.75,-1.5
2021,6,1,11,0.0,-0.67,-1.51
2021,6,1,12,0.0,-0.68,-1.51
2021,6,1,13,0.0,-0.91,-1.51
2021,6,1,14,0.0,-1.19,-1.46
2021,6,1,15,0.0,-1.45,-1.15
2021,6,1,16,0.0,-1.5,-1.1
2021,6,1,17,0.0,-1.51,-0.95
2021,6,1,18,0.0,-1.51,-0.79
2021,6,1,19,0.0,-1.51,-0.61
2021,6,1,20,0.0,-1.46,-0.65
2021,6,1,21,2.0,-1.15,-0.97
2021,6,1,22,1.0,-1.1,-1.29
2021,6,1,23,0.0,-0.95,-1.48
2021,6,2,24,0.0,-0.79,-1.5
2021,6,2,1,0.0,-0.61,-1.5
2021,6,2,2,0.0,-0.65,-1.43
2021,6,2,3,0.0,-0.97,-1.25
2021,6,2,4,0.0,-1.29,-1.1
2021,6,2,5,0.0,-1.48,-0.99
2021,6,2,6,0.0,-1.5,-0.87
2021,6,2,7,0.0,-1.5,-0.93
2021,6,2,8,0.0,-1.43,-1.1
2021,6,2,9,0.0,-1.25,-1.34
2021,6,2,10,0.0,-1.1,-1.49
2021,6,2,11,0.0,-0.99,-1.5
2021,6,2,12,0.0,-0.87,-1.51
2021,6,2,13,0.0,-0.93,-1.51
2021,6,2,14,0.0,-1.1,-1.51
2021,6,2,15,0.0,-1.34,-1.5
2021,6,2,16,0.0,-1.49,-1.4
2021,6,2,17,0.0,-1.5,-1.29
2021,6,2,18,0.0,-1.51,-1.09
2021,6,2,19,0.0,-1.51,-0.88
2021,6,2,20,0.0,-1.51,-0.76
2021,6,2,21,0.0,-1.5,-0.87
2021,6,2,22,0.0,-1.4,-1.23
2021,6,2,23,0.0,-1.29,-1.48
2021,6,3,24,0.0,-1.09,-1.5
2021,6,3,1,0.0,-0.88,-1.5
2021,6,3,2,0.0,-0.76,-1.5
2021,6,3,3,0.0,-0.87,-1.5
2021,6,3,4,0.0,-1.23,-1.5
2021,6,3,5,0.0,-1.48,0.0
2021,6,3,6,0.0,-1.5,0.0
2021,6,3,7,0.0,-1.5,0.0
2021,6,3,8,0.0,-1.5,0.0
2021,6,3,9,0.0,-1.5,-1.14
2021,6,3,10,0.0,-1.5,-1.4
2021,6,3,11,0.0,0.0,-1.5
2021,6,3,12,0.0,0.0,-1.5
2021,6,3,13,0.0,0.0,-1.5
2021,6,3,14,0.0,0.0,-1.51
2021,6,3,15,0.0,-1.14,-1.51
2021,6,3,16,0.0,-1.4,-1.5
2021,6,3,17,0.0,-1.5,-1.38
2021,6,3,18,0.0,-1.5,-1.19
2021,6,3,19,0.0,-1.5,-1.02
2021,6,3,20,0.0,-1.51,-0.81
2021,6,3,21,0.0,-1.51,-0.72
2021,6,3,22,0.0,-1.5,-0.84
2021,6,3,23,0.0,-1.38,-1.19
2021,6,4,24,0.0,-1.19,-1.47
2021,6,4,1,0.0,-1.02,-1.5
2021,6,4,2,0.0,-0.81,-1.5
2021,6,4,3,0.0,-0.72,-1.5
2021,6,4,4,0.0,-0.84,-1.5
2021,6,4,5,0.0,-1.19,-1.5
2021,6,4,6,0.0,-1.47,-1.44
2021,6,4,7,0.0,-1.5,-1.14
2021,6,4,8,0.0,-1.5,-0.92
2021,6,4,9,0.0,-1.5,-0.94
2021,6,4,10,0.0,-1.5,-1.1
2021,6,4,11,0.0,-1.5,-1.29
2021,6,4,12,0.0,-1.44,-1.46
2021,6,4,13,0.0,-1.14,-1.5
2021,6,4,14,0.0,-0.92,-1.5
2021,6,4,15,0.0,-0.94,-1.5
2021,6,4,16,0.0,-1.1,-1.5
2021,6,4,17,0.0,-1.29,-1.5
2021,6,4,18,0.0,-1.46,-1.27
2021,6,4,19,0.0,-1.5,-1.11
2021,6,4,20,0.0,-1.5,0.0
2021,6,4,21,0.0,-1.5,0.0
2021,6,4,22,0.0,-1.5,-0.68
2021,6,4,23,0.0,-1.5,-0.78
2021,6,5,24,0.0,-1.27,-1.19
2021,6,5,1,0.0,-1.11,-1.47
2021,6,5,2,0.0,0.0,-1.5
2021,6,5,3,0.0,0.0,-1.5
2021,6,5,4,0.0,-0.68,-1.5
2021,6,5,5,0.0,-0.78,-1.5
2021,6,5,6,0.0,-1.19,-1.5
2021,6,5,7,1.0,-1.47,-1.5
2021,6,5,8,0.0,-1.5,-1.09
2021,6,5,9,0.0,-1.5,-0.82
2021,6,5,10,0.0,-1.5,-0.76
2021,6,5,11,0.0,-1.5,-0.93
2021,6,5,12,0.0,-1.5,-1.27
2021,6,5,13,0.0,-1.5,-1.47
2021,6,5,14,0.0,-1.09,-1.5
2021,6,5,15,0.0,-0.82,-1.5
2021,6,5,16,0.0,-0.76,-1.5
2021,6,5,17,0.0,-0.93,-1.5
2021,6,5,18,0.0,-1.27,-1.5
2021,6,5,19,0.0,-1.47,-1.25
2021,6,5,20,0.0,-1.5,-0.93
2021,6,5,21,0.0,-1.5,-0.72
2021,6,5,22,0.0,-1.5,-0.68
2021,6,5,23,0.0,-1.5,-0.74
2021,6,6,24,0.0,-1.5,-0.97
2021,6,6,1,0.0,-1.25,-1.31
2021,6,6,2,0.0,-0.93,-1.49
2021,6,6,3,0.0,-0.72,-1.5
2021,6,6,4,0.0,-0.68,-1.5
2021,6,6,5,0.0,-0.74,-1.5
2021,6,6,6,0.0,-0.97,-1.5
2021,6,6,7,0.0,-1.31,-1.5
2021,6,6,8,0.0,-1.49,-1.34
2021,6,6,9,0.0,-1.5,-1.02
2021,6,6,10,0.0,-1.5,-0.8
2021,6,6,11,0.0,-1.5,-0.65
2021,6,6,12,0.0,-1.5,-0.74
2021,6,6,13,0.0,-1.5,-1.09
2021,6,6,14,0.0,-1.34,-1.43
2021,6,6,15,0.0,-1.02,-1.5
2021,6,6,16,0.0,-0.8,-1.51
2021,6,6,17,0.0,-0.65,-1.51
2021,6,6,18,0.0,-0.74,-1.51
2021,6,6,19,0.0,-1.09,-1.48
2021,6,6,20,0.0,-1.43,-1.08
2021,6,6,21,0.0,-1.5,-0.8
2021,6,6,22,0.0,-1.51,-0.57
2021,6,6,23,0.0,-1.51,-0.58
2021,6,7,24,0.0,-1.51,-0.72
2021,6,7,1,0.0,-1.48,-1.05
2021,6,7,2,0.0,-1.08,-1.39
2021,6,7,3,0.0,-0.8,-1.5
2021,6,7,4,0.0,-0.57,-1.5
2021,6,7,5,0.0,-0.58,-1.5
2021,6,7,6,0.0,-0.72,-1.5
2021,6,7,7,0.0,-1.05,-1.5
2021,6,7,8,0.0,-1.39,-1.5
2021,6,7,9,0.0,-1.5,-1.18
2021,6,7,10,0.0,-1.5,-0.93
2021,6,7,11,0.0,-1.5,-0.73
2021,6,7,12,0.0,-1.5,-0.63
2021,6,7,13,0.0,-1.5,-0.79
2021,6,7,14,0.0,-1.5,-1.16
2021,6,7,15,0.0,-1.18,-1.45
2021,6,7,16,0.0,-0.93,-1.5
2021,6,7,17,2.0,-0.73,-1.5
2021,6,7,18,0.0,-0.63,-1.5
2021,6,7,19,0.0,-0.79,-1.5
2021,6,7,20,0.0,-1.16,-1.24
2021,6,7,21,0.0,-1.45,-0.92
2021,6,7,22,0.0,-1.5,-0.66
2021,6,7,23,0.0,-1.5,-0.52
2021,6,8,24,0.0,-1.5,-0.54
2021,6,8,1,0.0,-1.5,-0.73
2021,6,8,2,0.0,-1.24,-1.13
2021,6,8,3,0.0,-0.92,-1.43
2021,6,8,4,0.0,-0.66,-1.5
2021,6,8,5,0.0,-0.52,-1.51
2021,6,8,6,0.0,-0.54,-1.5
2021,6,8,7,0.0,-0.73,-1.5
2021,6,8,8,0.0,-1.13,-1.5
2021,6,8,9,0.0,-1.43,-1.38
2021,6,8,10,0.0,-1.5,-1.03
2021,6,8,11,0.0,-1.51,-0.8
2021,6,8,12,0.0,-1.5,-0.65
2021,6,8,13,0.0,-1.5,-0.66
2021,6,8,14,2.0,-1.5,-0.89
2021,6,8,15,0.0,-1.38,-1.2
2021,6,8,16,0.0,-1.03,0.0
2021,6,8,17,0.0,-0.8,0.0
2021,6,8,18,0.0,-0.65,0.0
2021,6,8,19,0.0,-0.66,0.0
2021,6,8,20,2.0,-0.89,0.0
2021,6,8,21,0.0,-1.2,-1.03
2021,6,8,22,0.0,0.0,-0.73
2021,6,8,23,0.0,0.0,-0.55
2021,6,9,24,0.0,0.0,-0.48
2021,6,9,1,0.0,0.0,-0.55
2021,6,9,2,0.0,0.0,-0.81
2021,6,9,3,0.0,-1.03,-1.24
2021,6,9,4,0.0,-0.73,-1.47
2021,6,9,5,0.0,-0.55,-1.5
2021,6,9,6,0.0,-0.48,-1.5
2021,6,9,7,0.0,-0.55,-1.5
2021,6,9,8,0.0,-0.81,-1.5
2021,6,9,9,0.0,-1.24,-1.5
2021,6,9,10,0.0,-1.47,-1.19
2021,6,9,11,0.0,-1.5,-0.83
2021,6,9,12,0.0,-1.5,0.0
2021,6,9,13,0.0,-1.5,-0.64
2021,6,9,14,0.0,-1.5,-0.72
2021,6,9,15,0.0,-1.5,-0.98
2021,6,9,16,0.0,-1.19,-1.3
2021,6,9,17,0.0,-0.83,-1.48
2021,6,9,18,0.0,0.0,-1.5
2021,6,9,19,0.0,-0.64,-1.5
2021,6,9,20,0.0,-0.72,-1.5
2021,6,9,21,0.0,-0.98,-1.24
2021,6,9,22,0.0,-1.3,-0.81
2021,6,9,23,0.0,-1.48,-0.56
2021,6,10,24,0.0,-1.5,-0.47
2021,6,10,1,0.0,-1.5,-0.44
2021,6,10,2,0.0,-1.5,-0.6
2021,6,10,3,0.0,-1.24,-0.97
2021,6,10,4,0.0,-0.81,-1.32
2021,6,10,5,0.0,-0.56,-1.48
2021,6,10,6,0.0,-0.47,-1.5
2021,6,10,7,0.0,-0.44,-1.5
2021,6,10,8,0.0,-0.6,-1.5
2021,6,10,9,0.0,-0.97,-1.5
2021,6,10,10,0.0,-1.32,-1.47
2021,6,10,11,0.0,-1.48,-1.03
2021,6,10,12,0.0,-1.5,-0.7
2021,6,10,13,0.0,-1.5,-0.6
2021,6,10,14,0.0,-1.5,-0.62
2021,6,10,15,0.0,-1.5,-0.79
2021,6,10,16,0.0,-1.47,-1.14
2021,6,10,17,0.0,-1.03,-1.43
2021,6,10,18,0.0,-0.7,-1.49
2021,6,10,19,0.0,-0.6,-1.5
2021,6,10,20,0.0,-0.62,-1.5
2021,6,10,21,0.0,-0.79,-1.49
2021,6,10,22,0.0,-1.14,-1.01
2021,6,10,23,0.0,-1.43,-0.65
2021,6,11,24,0.0,-1.49,-0.49
2021,6,11,1,0.0,-1.5,-0.41
2021,6,11,2,0.0,-1.5,-0.49
2021,6,11,3,0.0,-1.49,-0.75
2021,6,11,4,0.0,-1.01,-1.11
2021,6,11,5,0.0,-0.65,-1.43
2021,6,11,6,0.0,-0.49,-1.49
2021,6,11,7,0.0,-0.41,-1.5
2021,6,11,8,0.0,-0.49,-1.5
2021,6,11,9,0.0,-0.75,-1.5
2021,6,11,10,0.0,-1.11,-1.5
2021,6,11,11,0.0,-1.43,-1.23
2021,6,11,12,0.0,-1.49,-0.88
2021,6,11,13,0.0,-1.5,-0.73
2021,6,11,14,0.0,-1.5,-0.6
2021,6,11,15,0.0,-1.5,-0.59
2021,6,11,16,0.0,-1.5,-0.81
2021,6,11,17,0.0,-1.23,-1.23
2021,6,11,18,0.0,-0.88,-1.47
2021,6,11,19,0.0,-0.73,-1.49
2021,6,11,20,0.0,-0.6,-1.5
2021,6,11,21,0.0,-0.59,-1.5
2021,6,11,22,0.0,-0.81,-1.28
2021,6,11,23,0.0,-1.23,-0.91
2021,6,12,24,0.0,-1.47,-0.64
2021,6,12,1,0.0,-1.49,-0.48
2021,6,12,2,0.0,-1.5,-0.42
2021,6,12,3,0.0,-1.5,-0.55
2021,6,12,4,0.0,-1.28,-0.87
2021,6,12,5,0.0,-0.91,-1.28
2021,6,12,6,0.0,-0.64,-1.47
2021,6,12,7,0.0,-0.48,-1.49
2021,6,12,8,0.0,-0.42,-1.5
2021,6,12,9,0.0,-0.55,-1.5
2021,6,12,10,0.0,-0.87,-1.5
2021,6,12,11,0.0,-1.28,-1.5
2021,6,12,12,0.0,-1.47,-1.15
2021,6,12,13,0.0,-1.49,-0.8
2021,6,12,14,0.0,-1.5,-0.59
2021,6,12,15,0.0,-1.5,-0.61
2021,6,12,16,0.0,-1.5,-0.78
2021,6,12,17,0.0,-1.5,-1.13
2021,6,12,18,0.0,-1.15,-1.41
2021,6,12,19,0.0,-0.8,-1.48
2021,6,12,20,0.0,-0.59,-1.5
2021,6,12,21,0.0,-0.61,-1.5
2021,6,12,22,0.0,-0.78,-1.49
2021,6,12,23,0.0,-1.13,-1.15
2021,6,13,24,0.0,-1.41,-0.8
2021,6,13,1,0.0,-1.48,-0.54
2021,6,13,2,0.0,-1.5,-0.46
2021,6,13,3,0.0,-1.5,-0.49
2021,6,13,4,0.0,-1.49,-0.72
2021,6,13,5,0.0,-1.15,-1.12
2021,6,13,6,0.0,-0.8,-1.43
2021,6,13,7,0.0,-0.54,-1.48
2021,6,13,8,0.0,-0.46,-1.49
2021,6,13,9,0.0,-0.49,-1.5
2021,6,13,10,0.0,-0.72,-1.5
2021,6,13,11,2.0,-1.12,-1.5
2021,6,13,12,10.0,-1.43,-1.48
2021,6,13,13,0.0,-1.48,-1.0
2021,6,13,14,1.0,-1.49,-0.72
2021,6,13,15,1.0,-1.5,-0.61
2021,6,13,16,0.0,-1.5,-0.67
2021,6,13,17,0.0,-1.5,-0.96
2021,6,13,18,0.0,-1.48,-1.27
2021,6,13,19,0.0,-1.0,-1.45
2021,6,13,20,0.0,-0.72,-1.49
2021,6,13,21,0.0,-0.61,-1.5
2021,6,13,22,0.0,-0.67,-1.5
2021,6,13,23,0.0,-0.96,-1.47
2021,6,14,24,0.0,-1.27,-0.99
2021,6,14,1,0.0,-1.45,-0.65
2021,6,14,2,0.0,-1.49,-0.51
2021,6,14,3,0.0,-1.5,-0.48
2021,6,14,4,0.0,-1.5,-0.61
2021,6,14,5,0.0,-1.47,-0.87
2021,6,14,6,0.0,-0.99,-1.23
2021,6,14,7,0.0,-0.65,-1.45
2021,6,14,8,0.0,-0.51,-1.49
2021,6,14,9,0.0,-0.48,-1.5
2021,6,14,10,0.0,-0.61,-1.5
2021,6,14,11,0.0,-0.87,-1.5
2021,6,14,12,0.0,-1.23,-1.5
2021,6,14,13,0.0,-1.45,-1.24
2021,6,14,14,0.0,-1.49,-0.88
2021,6,14,15,0.0,-1.5,-0.68
2021,6,14,16,0.0,-1.5,-0.62
2021,6,14,17,0.0,-1.5,-0.69
2021,6,14,18,0.0,-1.5,-1.0
2021,6,14,19,0.0,-1.24,-1.31
2021,6,14,20,0.0,-0.88,-1.47
2021,6,14,21,0.0,-0.68,-1.49
2021,6,14,22,0.0,-0.62,-1.5
2021,6,14,23,0.0,-0.69,-1.5
2021,6,15,24,0.0,-1.0,-1.24
2021,6,15,1,0.0,-1.31,-0.87
2021,6,15,2,0.0,-1.47,-0.61
2021,6,15,3,0.0,-1.49,-0.52
2021,6,15,4,0.0,-1.5,-0.51
2021,6,15,5,0.0,-1.5,-0.67
2021,6,15,6,0.0,-1.24,-1.0
2021,6,15,7,0.0,-0.87,-1.33
2021,6,15,8,0.0,-0.61,-1.47
2021,6,15,9,0.0,-0.52,-1.49
2021,6,15,10,0.0,-0.51,-1.5
2021,6,15,11,0.0,-0.67,-1.5
2021,6,15,12,0.0,-1.0,-1.5
2021,6,15,13,0.0,-1.33,-1.49
2021,6,15,14,0.0,-1.47,-1.07
2021,6,15,15,0.0,-1.49,-0.81
2021,6,15,16,0.0,-1.5,-0.69
2021,6,15,17,0.0,-1.5,-0.67
2021,6,15,18,0.0,-1.5,-0.8
2021,6,15,19,0.0,-1.49,-1.06
2021,6,15,20,0.0,-1.07,-1.35
2021,6,15,21,0.0,-0.81,-1.48
2021,6,15,22,0.0,-0.69,-1.49
2021,6,15,23,0.0,-0.67,-1.5
2021,6,16,24,0.0,-0.8,-1.49
2021,6,16,1,0.0,-1.06,-1.13
2021,6,16,2,0.0,-1.35,-0.87
2021,6,16,3,0.0,-1.48,-0.7
2021,6,16,4,0.0,-1.49,-0.59
2021,6,16,5,0.0,-1.5,-0.59
2021,6,16,6,0.0,-1.49,-0.73
2021,6,16,7,0.0,-1.13,-1.1
2021,6,16,8,0.0,-0.87,-1.41
2021,6,16,9,0.0,-0.7,-1.49
2021,6,16,10,0.0,-0.59,-1.5
2021,6,16,11,0.0,-0.59,-1.5
2021,6,16,12,0.0,-0.73,-1.5
2021,6,16,13,0.0,-1.1,-1.5
2021,6,16,14,0.0,-1.41,-1.47
2021,6,16,15,0.0,-1.49,-1.04
2021,6,16,16,0.0,-1.5,-0.75
2021,6,16,17,0.0,-1.5,-0.62
2021,6,16,18,0.0,-1.5,-0.67
2021,6,16,19,0.0,-1.5,-0.91
2021,6,16,20,0.0,-1.47,-1.2
2021,6,16,21,0.0,-1.04,-1.41
2021,6,16,22,0.0,-0.75,-1.48
2021,6,16,23,0.0,-0.62,-1.5
2021,6,17,24,0.0,-0.67,-1.5
2021,6,17,1,0.0,-0.91,-1.5
2021,6,17,2,0.0,-1.2,-1.23
2021,6,17,3,0.0,-1.41,-0.91
2021,6,17,4,0.0,-1.48,-0.77
2021,6,17,5,0.0,-1.5,-0.71
2021,6,17,6,0.0,-1.5,-0.68
2021,6,17,7,0.0,-1.5,-0.89
2021,6,17,8,0.0,-1.23,-1.19
2021,6,17,9,0.0,-0.91,-1.44
2021,6,17,10,0.0,-0.77,-1.5
2021,6,17,11,0.0,-0.71,-1.52
2021,6,17,12,0.0,-0.68,-1.51
2021,6,17,13,0.0,-0.89,-1.5
2021,6,17,14,0.0,-1.19,-1.5
2021,6,17,15,0.0,-1.44,-1.32
2021,6,17,16,0.0,-1.5,-0.97
2021,6,17,17,0.0,-1.52,-0.75
2021,6,17,18,0.0,-1.51,-0.63
2021,6,17,19,0.0,-1.5,-0.65
2021,6,17,20,0.0,-1.5,-0.88
2021,6,17,21,0.0,-1.32,-1.17
2021,6,17,22,0.0,-0.97,-1.43
2021,6,17,23,0.0,-0.75,-1.5
2021,6,18,24,0.0,-0.63,-1.51
2021,6,18,1,0.0,-0.65,-1.5
2021,6,18,2,0.0,-0.88,-1.5
2021,6,18,3,0.0,-1.17,-1.28
2021,6,18,4,0.0,-1.43,-0.98
2021,6,18,5,0.0,-1.5,-0.79
2021,6,18,6,0.0,-1.51,-0.7
2021,6,18,7,0.0,-1.5,-0.77
2021,6,18,8,0.0,-1.5,-0.94
2021,6,18,9,0.0,-1.28,-1.11
2021,6,18,10,0.0,-0.98,-1.41
2021,6,18,11,0.0,-0.79,-1.5
2021,6,18,12,0.0,-0.7,-1.5
2021,6,18,13,0.0,-0.77,-1.5
2021,6,18,14,0.0,-0.94,-1.5
2021,6,18,15,0.0,-1.11,-1.5
2021,6,18,16,0.0,-1.41,-1.19
2021,6,18,17,0.0,-1.5,-0.95
2021,6,18,18,0.0,-1.5,-0.76
2021,6,18,19,0.0,-1.5,-0.62
2021,6,18,20,0.0,-1.5,-0.58
2021,6,18,21,0.0,-1.5,-0.71
2021,6,18,22,0.0,-1.19,-1.07
2021,6,18,23,0.0,-0.95,-1.42
2021,6,19,24,0.0,-0.76,-1.5
2021,6,19,1,0.0,-0.62,-1.51
2021,6,19,2,0.0,-0.58,-1.52
2021,6,19,3,0.0,-0.71,-1.52
2021,6,19,4,0.0,-1.07,-1.47
2021,6,19,5,0.0,-1.42,-1.12
2021,6,19,6,0.0,-1.5,-0.86
2021,6,19,7,0.0,-1.51,-0.75
2021,6,19,8,0.0,-1.52,-0.72
2021,6,19,9,0.0,-1.52,-0.79
2021,6,19,10,0.0,-1.47,-1.05
2021,6,19,11,0.0,-1.12,-1.36
2021,6,19,12,0.0,-0.86,-1.49
2021,6,19,13,0.0,-0.75,-1.51
2021,6,19,14,0.0,-0.72,-1.52
2021,6,19,15,0.0,-0.79,-1.52
2021,6,19,16,0.0,-1.05,-1.5
2021,6,19,17,0.0,-1.36,-1.18
2021,6,19,18,0.0,-1.49,-0.84
2021,6,19,19,0.0,-1.51,-0.66
2021,6,19,20,0.0,-1.52,-0.57
2021,6,19,21,0.0,-1.52,-0.51
2021,6,19,22,0.0,-1.5,-0.62
2021,6,19,23,0.0,-1.18,-0.99
2021,6,20,24,0.0,-0.84,-1.34
2021,6,20,1,0.0,-0.66,-1.49
2021,6,20,2,0.0,-0.57,-1.5
2021,6,20,3,0.0,-0.51,-1.51
2021,6,20,4,0.0,-0.62,-1.52
2021,6,20,5,0.0,-0.99,-1.51
2021,6,20,6,0.0,-1.34,-1.29
2021,6,20,7,0.0,-1.49,-1.0
2021,6,20,8,0.0,-1.5,-0.8
2021,6,20,9,0.0,-1.51,-0.65
2021,6,20,10,0.0,-1.52,-0.67
2021,6,20,11,0.0,-1.51,-0.86
2021,6,20,12,0.0,-1.29,-1.21
2021,6,20,13,0.0,-1.0,-1.46
2021,6,20,14,0.0,-0.8,-1.5
2021,6,20,15,0.0,-0.65,-1.51
2021,6,20,16,0.0,-0.67,-1.51
2021,6,20,17,0.0,-0.86,-1.5
2021,6,20,18,0.0,-1.21,-1.15
2021,6,20,19,0.0,-1.46,-0.81
2021,6,20,20,0.0,-1.5,-0.6
2021,6,20,21,0.0,-1.51,-0.47
2021,6,20,22,0.0,-1.51,-0.42
2021,6,20,23,0.0,-1.5,-0.6
2021,6,21,24,0.0,-1.15,-0.95
2021,6,21,1,0.0,-0.81,-1.29
2021,6,21,2,0.0,-0.6,0.0
2021,6,21,3,0.0,-0.47,0.0
2021,6,21,4,0.0,-0.42,-1.51
2021,6,21,5,0.0,-0.6,-1.51
2021,6,21,6,0.0,-0.95,-1.5
2021,6,21,7,0.0,-1.29,-1.44
2021,6,21,8,0.0,0.0,-1.0
2021,6,21,9,0.0,0.0,-0.75
2021,6,21,10,0.0,-1.51,-0.61
2021,6,21,11,0.0,-1.51,-0.55
2021,6,21,12,0.0,-1.5,-0.71
2021,6,21,13,0.0,-1.44,-1.07
2021,6,21,14,0.0,-1.0,-1.42
2021,6,21,15,0.0,-0.75,-1.5
2021,6,21,16,0.0,-0.61,-1.5
2021,6,21,17,0.0,-0.55,-1.51
2021,6,21,18,0.0,-0.71,-1.5
2021,6,21,19,0.0,-1.07,-1.09
2021,6,21,20,0.0,-1.42,-0.76
2021,6,21,21,0.0,-1.5,-0.5
2021,6,21,22,0.0,-1.5,-0.4
2021,6,21,23,0.0,-1.51,-0.4
2021,6,22,24,0.0,-1.5,-0.62
2021,6,22,1,0.0,-1.09,-0.99
2021,6,22,2,0.0,-0.76,-1.34
2021,6,22,3,0.0,-0.5,-1.49
2021,6,22,4,0.0,-0.4,-1.5
2021,6,22,5,0.0,-0.4,-1.51
2021,6,22,6,0.0,-0.62,-1.51
2021,6,22,7,0.0,-0.99,-1.51
2021,6,22,8,0.0,-1.34,-1.48
2021,6,22,9,0.0,-1.49,-1.02
2021,6,22,10,0.0,-1.5,-0.76
2021,6,22,11,0.0,-1.51,-0.57
2021,6,22,12,0.0,-1.51,-0.52
2021,6,22,13,0.0,-1.51,-0.67
2021,6,22,14,0.0,-1.48,-1.05
2021,6,22,15,0.0,-1.02,-1.41
2021,6,22,16,0.0,-0.76,-1.49
2021,6,22,17,0.0,-0.57,-1.5
2021,6,22,18,0.0,-0.52,-1.51
2021,6,22,19,0.0,-0.67,-1.5
2021,6,22,20,0.0,-1.05,-1.12
2021,6,22,21,0.0,-1.41,-0.71
2021,6,22,22,0.0,-1.49,-0.46
2021,6,22,23,0.0,-1.5,-0.38
2021,6,23,24,0.0,-1.51,-0.37
2021,6,23,1,0.0,-1.5,-0.59
2021,6,23,2,0.0,-1.12,-1.0
2021,6,23,3,0.0,-0.71,-1.35
2021,6,23,4,0.0,-0.46,-1.49
2021,6,23,5,0.0,-0.38,-1.5
2021,6,23,6,0.0,-0.37,-1.5
2021,6,23,7,0.0,-0.59,-1.5
2021,6,23,8,0.0,-1.0,-1.5
2021,6,23,9,0.0,-1.35,-1.49
2021,6,23,10,0.0,-1.49,-1.03
2021,6,23,11,0.0,-1.5,-0.72
2021,6,23,12,0.0,-1.5,-0.55
2021,6,23,13,0.0,-1.5,-0.5
2021,6,23,14,0.0,-1.5,-0.63
2021,6,23,15,0.0,-1.49,-1.02
2021,6,23,16,0.0,-1.03,-1.41
2021,6,23,17,0.0,-0.72,-1.49
2021,6,23,18,0.0,-0.55,-1.51
2021,6,23,19,0.0,-0.5,-1.52
2021,6,23,20,0.0,-0.63,-1.5
2021,6,23,21,0.0,-1.02,-1.01
2021,6,23,22,0.0,-1.41,-0.6
2021,6,23,23,0.0,-1.49,-0.43
2021,6,24,24,0.0,-1.51,-0.36
2021,6,24,1,0.0,-1.52,-0.34
2021,6,24,2,0.0,-1.5,-0.6
2021,6,24,3,0.0,-1.01,-1.0
2021,6,24,4,0.0,-0.6,-1.36
2021,6,24,5,0.0,-0.43,-1.48
2021,6,24,6,0.0,-0.36,-1.5
2021,6,24,7,0.0,-0.34,-1.5
2021,6,24,8,0.0,-0.6,-1.5
2021,6,24,9,0.0,-1.0,-1.5
2021,6,24,10,0.0,-1.36,-1.49
2021,6,24,11,0.0,-1.48,-0.97
2021,6,24,12,0.0,-1.5,-0.64
2021,6,24,13,0.0,-1.5,-0.49
2021,6,24,14,0.0,-1.5,-0.45
2021,6,24,15,0.0,-1.5,-0.65
2021,6,24,16,0.0,-1.49,-1.06
2021,6,24,17,0.0,-0.97,-1.41
2021,6,24,18,0.0,-0.64,-1.49
2021,6,24,19,0.0,-0.49,-1.51
2021,6,24,20,0.0,-0.45,-1.53
2021,6,24,21,0.0,-0.65,-1.48
2021,6,24,22,0.0,-1.06,-0.93
2021,6,24,23,0.0,-1.41,-0.55
2021,6,25,24,0.0,-1.49,-0.4
2021,6,25,1,0.0,-1.51,-0.33
2021,6,25,2,0.0,-1.53,-0.36
2021,6,25,3,0.0,-1.48,-0.63
2021,6,25,4,0.0,-0.93,-1.02
2021,6,25,5,0.0,-0.55,-1.39
2021,6,25,6,0.0,-0.4,-1.49
2021,6,25,7,0.0,-0.33,-1.5
2021,6,25,8,0.0,-0.36,-1.5
2021,6,25,9,0.0,-0.63,-1.5
2021,6,25,10,0.0,-1.02,-1.5
2021,6,25,11,0.0,-1.39,-1.35
2021,6,25,12,0.0,-1.49,-0.88
2021,6,25,13,0.0,-1.5,-0.62
2021,6,25,14,0.0,-1.5,-0.49
2021,6,25,15,0.0,-1.5,-0.46
2021,6,25,16,0.0,-1.5,-0.69
2021,6,25,17,0.0,-1.35,-1.1
2021,6,25,18,0.0,-0.88,-1.43
2021,6,25,19,0.0,-0.62,-1.5
2021,6,25,20,0.0,-0.49,-1.51
2021,6,25,21,0.0,-0.46,-1.5
2021,6,25,22,0.0,-0.69,-1.3
2021,6,25,23,0.0,-1.1,-0.81
2021,6,26,24,0.0,-1.43,-0.51
2021,6,26,1,0.0,-1.5,-0.38
2021,6,26,2,0.0,-1.51,-0.31
